RunAtUTC,BucketID,Query,Status,ReturnedItems,Message
2026-02-07T04:09:43.576500+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-02-07T04:09:45.695016+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-02-07T04:09:47.523041+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-02-07T04:09:49.367639+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-02-07T04:09:51.172112+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-02-07T04:09:53.076649+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-02-07T04:09:54.751740+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-02-07T04:09:56.574123+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-02-07T04:09:58.371862+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-02-07T04:10:00.148336+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-02-07T04:10:02.527991+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-02-07T04:10:04.405493+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-02-08T04:32:23.179079+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-02-08T04:32:24.959025+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-02-08T04:32:27.537373+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-02-08T04:32:30.320730+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-02-08T04:32:32.365376+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-02-08T04:32:34.562424+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-02-08T04:32:36.350412+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-02-08T04:32:38.120741+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-02-08T04:32:39.921478+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-02-08T04:32:41.694762+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-02-08T04:32:43.474635+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-02-08T04:32:45.328783+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-02-08T04:32:47.045309+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-02-08T04:32:48.748772+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-02-08T04:32:50.506813+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-02-08T04:32:52.263215+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-02-08T04:32:54.194145+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-02-08T04:32:55.948075+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-02-08T04:32:57.824577+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-02-08T04:32:59.794545+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-02-08T04:33:01.748851+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-02-08T04:33:03.546969+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-02-08T04:33:05.267131+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-02-08T04:33:07.162049+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-02-08T04:33:09.149165+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-02-08T04:33:11.186335+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-02-08T04:33:13.282649+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-02-08T04:33:15.328488+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-02-08T04:33:17.171971+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-02-08T04:33:19.456420+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-02-08T04:33:21.821279+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-02-08T04:33:23.709837+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-02-08T04:33:25.624184+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-02-08T04:33:27.628895+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-02-08T04:33:29.365560+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-02-08T04:33:31.089769+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-02-08T04:33:32.884002+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-02-08T04:33:34.561495+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-02-08T04:33:36.504057+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-02-08T04:33:38.255391+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-02-08T04:33:40.015816+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-02-08T04:33:41.914973+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-02-08T04:33:43.954329+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-02-08T04:33:45.720337+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-02-08T04:33:47.641693+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-02-08T04:33:49.553635+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-02-08T04:33:51.243706+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-02-08T04:33:53.346513+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-02-08T04:33:55.248442+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-02-09T04:27:34.247245+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-02-09T04:27:35.831844+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-02-09T04:27:37.562097+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-02-09T04:27:39.394026+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-02-09T04:27:41.026686+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-02-09T04:27:42.747279+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-02-09T04:27:44.534859+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-02-09T04:27:46.310480+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-02-09T04:27:48.240287+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-02-09T04:27:49.814380+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-02-09T04:27:51.480670+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-02-09T04:27:53.159648+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-02-09T04:27:54.675837+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-02-09T04:27:56.409710+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-02-09T04:27:58.028376+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-02-09T04:27:59.667474+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-02-09T04:28:01.283074+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-02-09T04:28:03.368961+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-02-09T04:28:05.316955+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-02-09T04:28:07.532959+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-02-09T04:28:09.540442+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-02-09T04:28:11.464494+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-02-09T04:28:13.160566+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-02-09T04:28:15.075129+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-02-09T04:28:17.235090+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-02-09T04:28:18.929117+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-02-09T04:28:20.640052+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-02-09T04:28:22.432865+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-02-09T04:28:24.190171+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-02-09T04:28:25.780274+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-02-09T04:28:27.563137+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-02-09T04:28:29.559342+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-02-09T04:28:31.298112+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-02-09T04:28:33.174707+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-02-09T04:28:34.944912+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-02-09T04:28:36.661972+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-02-09T04:28:38.503346+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-02-09T04:28:40.269581+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-02-09T04:28:42.511020+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-02-09T04:28:44.320034+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-02-09T04:28:45.939772+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-02-09T04:28:47.700175+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-02-09T04:28:49.940067+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-02-09T04:28:51.813750+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-02-09T04:28:53.484078+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-02-09T04:28:55.710254+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-02-09T04:28:57.668557+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-02-09T04:28:59.622045+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-02-09T04:29:01.447083+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-02-10T04:31:05.817104+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-02-10T04:31:09.004216+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-02-10T04:31:11.663542+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-02-10T04:31:13.785928+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-02-10T04:31:16.348031+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-02-10T04:31:19.513692+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-02-10T04:31:22.932190+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-02-10T04:31:26.962243+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-02-10T04:31:31.850642+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-02-10T04:31:34.776666+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-02-10T04:31:38.411166+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-02-10T04:31:40.534789+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-02-10T04:31:42.615201+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-02-10T04:31:44.712632+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-02-10T04:31:47.169387+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-02-10T04:31:49.779077+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-02-10T04:31:51.787941+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-02-10T04:31:54.804741+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-02-10T04:31:56.678835+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-02-10T04:31:59.522640+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-02-10T04:32:01.902280+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-02-10T04:32:04.161161+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-02-10T04:32:06.094358+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-02-10T04:32:08.264235+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-02-10T04:32:10.364781+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-02-10T04:32:12.575781+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-02-10T04:32:15.061638+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-02-10T04:32:17.144657+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-02-10T04:32:19.119109+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-02-10T04:32:21.034018+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-02-10T04:32:22.904319+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-02-10T04:32:25.517723+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-02-10T04:32:27.796298+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-02-10T04:32:29.933648+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-02-10T04:32:31.948879+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-02-10T04:32:33.980564+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-02-10T04:32:35.926747+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-02-10T04:32:37.899307+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-02-10T04:32:41.025303+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-02-10T04:32:42.895799+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-02-10T04:32:44.652739+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-02-10T04:32:46.692048+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-02-10T04:32:48.593194+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-02-10T04:32:50.870554+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-02-10T04:32:53.400220+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-02-10T04:32:55.764396+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-02-10T04:32:58.451231+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-02-10T04:33:00.946528+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-02-10T04:33:03.832983+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-02-11T04:29:50.568496+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-02-11T04:29:52.787113+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-02-11T04:29:54.981015+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-02-11T04:29:58.491158+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-02-11T04:30:01.090286+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-02-11T04:30:05.308903+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-02-11T04:30:08.472442+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-02-11T04:30:10.944398+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-02-11T04:30:13.049128+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-02-11T04:30:14.752639+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-02-11T04:30:17.274899+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-02-11T04:30:21.317325+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-02-11T04:30:23.815661+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-02-11T04:30:25.757745+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-02-11T04:30:28.337407+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-02-11T04:30:30.192771+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-02-11T04:30:31.714824+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-02-11T04:30:33.811791+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-02-11T04:30:35.806834+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-02-11T04:30:37.747909+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-02-11T04:30:39.711852+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-02-11T04:30:41.377107+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-02-11T04:30:42.960035+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-02-11T04:30:44.702110+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-02-11T04:30:46.572050+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-02-11T04:30:48.421184+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-02-11T04:30:50.662589+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-02-11T04:30:53.068522+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-02-11T04:30:55.601290+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-02-11T04:30:59.379657+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-02-11T04:31:02.953874+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-02-11T04:31:05.355035+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-02-11T04:31:07.141970+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-02-11T04:31:09.110652+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-02-11T04:31:11.162872+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-02-11T04:31:13.097319+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-02-11T04:31:15.199023+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-02-11T04:31:16.799364+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-02-11T04:31:18.520427+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-02-11T04:31:20.297586+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-02-11T04:31:21.980975+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-02-11T04:31:23.722117+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-02-11T04:31:26.080109+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-02-11T04:31:28.249464+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-02-11T04:31:31.242069+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-02-11T04:31:33.517004+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-02-11T04:31:35.948478+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-02-11T04:31:38.671836+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-02-11T04:31:41.395780+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-02-12T04:24:45.809103+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-02-12T04:24:48.520267+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-02-12T04:24:51.047983+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-02-12T04:24:55.930232+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-02-12T04:24:58.698317+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-02-12T04:25:02.115245+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-02-12T04:25:06.477426+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-02-12T04:25:09.383776+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-02-12T04:25:12.020158+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-02-12T04:25:14.973318+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-02-12T04:25:17.949376+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-02-12T04:25:20.675549+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-02-12T04:25:23.505934+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-02-12T04:25:26.348495+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-02-12T04:25:29.072095+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-02-12T04:25:31.760884+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-02-12T04:25:34.638054+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-02-12T04:25:37.321710+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-02-12T04:25:39.931549+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-02-12T04:25:42.573504+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-02-12T04:25:45.410458+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-02-12T04:25:48.418508+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-02-12T04:25:51.698898+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-02-12T04:25:54.425438+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-02-12T04:25:57.316971+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-02-12T04:26:00.046958+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-02-12T04:26:03.416489+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
